chunk_id,section,type,topic_tags,summary,已出题,题目数量,题目IDs,题目等级分布
GUIDE2015_FACT_179,Future Considerations,fact,脑出血|脑淀粉样变,"Acute ICH treatment, like acute ischemic stroke treatment, is fundamentally limi…",0,0,,
GUIDE2015_FACT_180,Future Considerations,fact,脑出血,"72,73,304 Finally, there are no specific treatments or therapies established for…",0,0,,
GUIDE2015_FACT_181,Writing Group Disclosures,fact,其他,<html><body><table><tr><td>Writing Group Member</td><td>Employment</td><td>Resea…,0,0,,
GUIDE2015_FACT_182,Writing Group Disclosures,fact,其他,"Anderson</td><td>The George Institute for Global Health,University of Sydney; Ro…",0,0,,
GUIDE2015_FACT_183,Writing Group Disclosures,fact,其他,Bendok</td><td>Northwestern Medical Faculty Foundation</td><td>+HIN</td><td>None…,0,0,,
GUIDE2015_FACT_184,Writing Group Disclosures,fact,其他,Goldstein</td><td>Massachusetts General Hospital</td><td>CSL Behringt; NIH; NIND…,0,0,,
GUIDE2015_FACT_185,Writing Group Disclosures,fact,其他,Scott</td><td>University of Michigan</td><td>NIH/NINDSt</td><td>None</td><td>Non…,0,0,,
GUIDE2015_FACT_186,Writing Group Disclosures,fact,其他,This table represents the relationships of writing group members that may be per…,0,0,,
GUIDE2015_FACT_187,Writing Group Disclosures,fact,MISTIE III,<html><body><table><tr><td></td><td></td><td>ResearchGrant</td><td>OtherResearch…,0,0,,
GUIDE2015_FACT_188,Writing Group Disclosures,fact,其他,Flaherty</td><td>University of Cincinnati AcademicHealth Center</td><td>NINDS(Co…,0,0,,
GUIDE2015_FACT_189,Writing Group Disclosures,fact,其他,This table represents the relationships of reviewers that may be perceived as ac…,0,0,,
GUIDE2015_FACT_190,References,fact,其他,"Zahuranec DB, Gonzales NR, Brown DL, Lisabeth LD, Longwell PJ, Eden SV, Smith MA…",0,0,,
GUIDE2015_FACT_191,References,fact,其他,"Flaherty ML, Woo D, Haverbusch M, Sekar P, Khoury J, Sauerbeck L, Moomaw CJ, Sch…",0,0,,
GUIDE2015_FACT_192,References,fact,其他,"Roach ES, Golomb MR, Adams R, Biller J, Daniels S, Deveber G, Ferriero D, Jones …",0,0,,
GUIDE2015_FACT_193,References,fact,其他,"Brott T, Broderick J, Kothari R, Barsan W, Tomsick T, Sauerbeck L, Spilker J, Du…",0,0,,
GUIDE2015_FACT_194,References,fact,其他,"Jauch EC, Saver JL, Adams HP Jr, Bruno A, Connors JJ, Demaerschalk BM, Khatri P,…",0,0,,
GUIDE2015_FACT_195,References,fact,其他,"Acker JE 3rd, Pancioli AM, Crocco TJ, Eckstein MK, Jauch EC, Larrabee H, Meltzer…",0,0,,
GUIDE2015_FACT_196,References,fact,其他,"Abdullah AR, Smith EE, Biddinger PD, Kalenderian D, Schwamm LH.",0,0,,
GUIDE2015_FACT_197,References,fact,其他,"Weber JE, Ebinger M, Rozanski M, Waldschmidt C, Wendt M, Winter B, Kellner P, Ba…",0,0,,
GUIDE2015_FACT_198,References,fact,其他,"Schwamm LH, Audebert HJ, Amarenco P, Chumbler NR, Frankel MR, George MG, Gorelic…",0,0,,
GUIDE2015_FACT_199,References,fact,其他,"Angileri FF, Cardali S, Conti A, Raffa G, Tomasello F.",0,0,,
GUIDE2015_FACT_200,References,fact,其他,"Flibotte JJ, Hagan N, O’Donnell J, Greenberg SM, Rosand J.",0,0,,
GUIDE2015_FACT_201,References,fact,其他,"Sandhu R, Aronow WS, Rajdev A, Sukhija R, Amin H, D’aquila K, Sangha A.",0,0,,
GUIDE2015_FACT_202,References,fact,其他,"Junttila E, Vaara M, Koskenkari J, Ohtonen P, Karttunen A, Raatikainen P, Ala-Ko…",0,0,,
GUIDE2015_FACT_203,References,fact,其他,"Smith EE, Shobha N, Dai D, Olson DM, Reeves MJ, Saver JL, Hernandez AF, Peterson…",0,0,,
GUIDE2015_FACT_204,References,fact,脑出血,"Hemphill JC 3rd, Farrant M, Neill TA Jr.",0,0,,
GUIDE2015_FACT_205,References,fact,其他,"Wei JW, Heeley EL, Wang JG, Huang Y, Wong LK, Li Z, Heritier S, Arima H, Anderso…",0,0,,
GUIDE2015_FACT_206,References,fact,其他,"Garrett JS, Zarghouni M, Layton KF, Graybeal D, Daoud YA.",0,0,,
GUIDE2015_FACT_207,References,fact,其他,"Elmer J, Pallin DJ, Liu S, Pearson C, Chang Y, Camargo CA Jr, Greenberg SM, Rosa…",0,0,,
GUIDE2015_FACT_208,References,fact,其他,"Goldstein LB, Simel DL.",0,0,,
GUIDE2015_FACT_209,References,fact,MRI,"Chalela JA, Kidwell CS, Nentwich LM, Luby M, Butman JA, Demchuk AM, Hill MD, Pat…",0,0,,
GUIDE2015_FACT_210,References,fact,其他,"Davis SM, Broderick J, Hennerici M, Brun NC, Diringer MN, Mayer SA, Begtrup K, S…",0,0,,
GUIDE2015_FACT_211,References,fact,降压研究,"Delcourt C, Huang Y, Arima H, Chalmers J, Davis SM, Heeley EL, Wang J, Parsons M…",0,0,,
GUIDE2015_FACT_212,References,fact,斑点征,"Goldstein JN, Fazen LE, Snider R, Schwab K, Greenberg SM, Smith EE, Lev MH, Rosa…",0,0,,
GUIDE2015_FACT_213,References,fact,斑点征|CTA|脑出血,"Demchuk AM, Dowlatshahi D, Rodriguez-Luna D, Molina CA, Blas YS, Dzialowski I, K…",0,0,,
GUIDE2015_FACT_214,References,fact,斑点征|CTA,"Brouwers HB, Falcone GJ, McNamara KA, Ayres AM, Oleinik A, Schwab K, Romero JM, …",0,0,,
GUIDE2015_FACT_215,References,fact,斑点征|CTA|脑出血,"Huynh TJ, Demchuk AM, Dowlatshahi D, Gladstone DJ, Krischek O, Kiss A, Hill MD, …",0,0,,
GUIDE2015_FACT_216,References,fact,斑点征,"Delgado Almandoz JE, Yoo AJ, Stone MJ, Schaefer PW, Oleinik A, Brouwers HB, Gold…",0,0,,
GUIDE2015_FACT_217,References,fact,斑点征,"Delgado Almandoz JE, Schaefer PW, Forero NP, Falla JR, Gonzalez RG, Romero JM.",0,0,,
GUIDE2015_FACT_218,References,fact,其他,"Yoon HK, Shin HJ, Lee M, Byun HS, Na DG, Han BK.",0,0,,
GUIDE2015_FACT_219,References,fact,其他,"Romero JM, Artunduaga M, Forero NP, Delgado J, Sarfaraz K, Goldstein JN, Gonzale…",0,0,,
GUIDE2015_FACT_220,References,fact,其他,"Kamel H, Navi BB, Hemphill JC 3rd.",0,0,,
GUIDE2015_FACT_221,References,fact,其他,"Rådberg JA, Olsson JE, Rådberg CT.",0,0,,
GUIDE2015_FACT_222,References,fact,其他,"Connolly SJ, Ezekowitz MD, Yusuf S, Eikelboom J, Oldgren J, Parekh A, Pogue J, R…",0,0,,
GUIDE2015_FACT_223,References,fact,其他,"Connolly SJ, Eikelboom J, Joyner C, Diener HC, Hart R, Golitsyn S, Flaker G, Ave…",0,0,,
GUIDE2015_FACT_224,References,fact,其他,"Chatterjee S, Sardar P, Biondi-Zoccai G, Kumbhani DJ.",0,0,,
GUIDE2015_FACT_225,References,fact,其他,"Holbrook A, Schulman S, Witt DM, Vandvik PO, Fish J, Kovacs MJ, Svensson PJ, Vee…",0,0,,
GUIDE2015_FACT_226,References,fact,其他,"Goldstein JN, Thomas SH, Frontiero V, Joseph A, Engel C, Snider R, Smith EE, Gre…",0,0,,
GUIDE2015_FACT_227,References,fact,其他,"Pabinger I, Brenner B, Kalina U, Knaub S, Nagy A, Ostermann H; Beriplex P/N Anti…",0,0,,
GUIDE2015_FACT_228,References,fact,其他,"Cartmill M, Dolan G, Byrne JL, Byrne PO.",0,0,,
GUIDE2015_FACT_229,References,fact,其他,"Sarode R, Milling TJ Jr, Refaai MA, Mangione A, Schneider A, Durn BL, Goldstein …",0,0,,
GUIDE2015_FACT_230,References,fact,其他,"Lin J, Hanigan WC, Tarantino M, Wang J.",0,0,,
GUIDE2015_FACT_231,References,fact,其他,"Sørensen B, Johansen P, Nielsen GL, Sørensen JC, Ingerslev J.",0,0,,
GUIDE2015_FACT_232,References,fact,rFVIa,"Tanaka KA, Szlam F, Dickneite G, Levy JH.",0,0,,
GUIDE2015_FACT_233,References,fact,其他,"Eerenberg ES, Kamphuisen PW, Sijpkens MK, Meijers JC, Buller HR, Levi M.",0,0,,
GUIDE2015_FACT_234,References,fact,其他,"Oh JJ, Akers WS, Lewis D, Ramaiah C, Flynn JD.",0,0,,
GUIDE2015_FACT_235,References,fact,脑出血,Prior antiplatelet use does not affect hemorrhage growth or outcome after ICH.,0,0,,
GUIDE2015_FACT_236,References,fact,其他,Early platelet transfusion improves platelet activity and may improve outcomes a…,0,0,,
GUIDE2015_FACT_237,References,fact,其他,Recombinant activated factor VII for acute intracerebral hemorrhage.,0,0,,
GUIDE2015_FACT_238,References,fact,其他,Sex difference in the prevalence of deep-vein thrombosis in Japanese patients wi…,0,0,,
GUIDE2015_FACT_239,References,fact,其他,TheCLOTS Clots inLegs OrsTockings after Stroke)TrialCollaboration.,0,0,,
GUIDE2015_FACT_240,References,fact,其他,"Dennis M, Sandercock P, Reid J, Graham C, Forbes J, Murray G; CLOTS (Clots in Le…",0,0,,
GUIDE2015_FACT_241,References,fact,其他,"Paciaroni M, Agnelli G, Venti M, Alberti A, Acciarresi M, Caso V.",0,0,,
GUIDE2015_FACT_242,References,fact,其他,"Executive summary: Antithrombotic Therapy and Prevention of Thrombosis, 9th ed: …",0,0,,
GUIDE2015_FACT_243,References,fact,其他,1097/HJH.,0,0,,
GUIDE2015_FACT_244,References,fact,其他,Stroke.,0,0,,
GUIDE2015_FACT_245,References,fact,降压研究|脑出血,Perihematomal edema in primary intracerebral hemorrhage is plasma derived.,0,0,,
GUIDE2015_FACT_246,References,fact,其他,"Effect of systolic blood pressure reduction on hematoma expansion, perihematomal…",0,0,,
GUIDE2015_FACT_247,References,fact,降压研究,"Neal B, Chalmers J, Anderson C; INTERACT1 Investigators.",0,0,,
GUIDE2015_FACT_248,References,fact,降压研究,"Anderson CS, Heeley E, Huang Y, Wang J, Stapf C,Delcourt C,Lindly R, Robinson T,…",0,0,,
GUIDE2015_FACT_249,References,fact,其他,"Alberts MJ, Latchaw RE, Selman WR, Shephard T, Hadley MN, Brass LM, Koroshetz W,…",0,0,,
GUIDE2015_FACT_250,References,fact,其他,"A cohort study of 105,043 patients in Riks-Stroke, the Swedish Stroke Register.",0,0,,
GUIDE2015_FACT_251,References,fact,其他,Hyperglycemia independently increases the risk of early death in acute spontaneo…,0,0,,
GUIDE2015_FACT_252,References,fact,其他,"Finfer S, Chittock DR, Su SY, Blair D, Foster D, Dhingra V, Bellomo R, Cook D, D…",0,0,,
GUIDE2015_FACT_253,References,fact,其他,"Vespa P, Boonyaputhikul R, McArthur DL, Miller C, Etchepare M, Bergsneider M, Gl…",0,0,,
GUIDE2015_FACT_254,References,fact,其他,"Implementation of evidence-based treatment protocols to manage fever, hyperglyca…",0,0,,
GUIDE2015_FACT_255,References,fact,其他,"Broessner G, Beer R, Lackner P, Helbok R, Fischer M, Pfausler B, Rhorer J, Küppe…",0,0,,
GUIDE2015_FACT_256,References,fact,其他,"KJay B, Schmutzhard E, Schwab S, Broessner G; CINCH investigators.",0,0,,
GUIDE2015_FACT_257,References,fact,其他,1212/WNL.,0,0,,
GUIDE2015_FACT_258,References,fact,其他,"SzafarsiJRacyKenfryJDMi Alwell K, Broderick JP, Kissela BM.",0,0,,
GUIDE2015_FACT_259,References,fact,脑出血,"Messe SR, Sansing LH, Cuchiara BL, Herman ST, Lyden PD, Kasner SE; CHANT investi…",0,0,,
GUIDE2015_FACT_260,References,fact,其他,"Lyden PD, Shuaib A, Lees KR, Davalos A, Davis SM, Diener HC, Grotta JC, Ashwood …",0,0,,
GUIDE2015_FACT_261,References,fact,其他,"Hinchey JA, Shephard T, Furie K, Smith D, Wang D, Tonn S; Stroke Practice Improv…",0,0,,
GUIDE2015_FACT_262,References,fact,其他,0000190118.,0,0,,
GUIDE2015_FACT_263,References,fact,其他,Acute respiratory distress syndrome after spontaneous intracerebral hemorrhage.,0,0,,
GUIDE2015_FACT_264,References,fact,其他,Acta Neurochir Suppl.,0,0,,
GUIDE2015_FACT_265,References,fact,其他,Intracranial pressure within a developing intracerebral haemorrhage.,0,0,,
GUIDE2015_FACT_266,References,fact,STICH研究|氨甲环酸|脑出血,STR.,0,0,,
GUIDE2015_FACT_267,References,fact,其他,"Guidelines for the management of severe traumatic brain injury, VI: indications …",0,0,,
GUIDE2015_FACT_268,References,fact,其他,"Bratton SL, Chestnut RM, Ghajar J, McConnell Hammond F, Harris OA, Hartl R, Manl…",0,0,,
GUIDE2015_FACT_269,References,fact,其他,"Nikaina I, Paterakis K,Paraforos G, Dardiotis E, Chovas A, Papadopoulos D, Broti…",0,0,,
GUIDE2015_FACT_270,References,fact,其他,Effects of dexamethasone in primary supratentorial intracerebral hemorrhage.,0,0,,
GUIDE2015_FACT_271,References,fact,其他,2008;70:848–852.,0,0,,
GUIDE2015_FACT_272,References,fact,其他,Med Intensiva.,0,0,,
GUIDE2015_FACT_273,References,fact,其他,Fibrinolytic therapy for intraventricular hemor rhage in adults.,0,0,,
GUIDE2015_FACT_274,References,fact,其他,effects of intraventricular urokinase on clot lysis and posthemorrhagic hydrocep…,0,0,,
GUIDE2015_FACT_275,References,fact,其他,2011;42:2061–2064.,0,0,,
GUIDE2015_FACT_276,References,fact,其他,Resolution of intraventricular hemorrhage varies by ventricular region and dose …,0,0,,
GUIDE2015_FACT_277,References,fact,其他,Endoscopic surgery for intraventricular hemorrhage (IVH) caused by thalamic hemo…,0,0,,
GUIDE2015_FACT_278,References,fact,STICH研究|氨甲环酸|脑出血,1179/016164105X35657.,0,0,,
GUIDE2015_FACT_279,References,fact,其他,conservative treatment for spontaneous intracerebral hemorrhage: results from a …,0,0,,
GUIDE2015_FACT_280,References,fact,MISTIE III,Arandomized study of urent computed tomography-based hematoma puncture and aspir…,0,0,,
GUIDE2015_FACT_281,References,fact,其他,Decompressive hemicraniectomy in patients with supratentorial intracerebral hemo…,0,0,,
GUIDE2015_FACT_282,References,fact,STICH研究|氨甲环酸|脑出血,Early surgery versus initial conservative treatment in patients with spontaneous…,0,0,,
GUIDE2015_FACT_283,References,fact,其他,"van Lon J, Van Calenbergh F, Goffin J, Plets C.",0,0,,
GUIDE2015_FACT_284,References,fact,其他,"Auer LM, Deinsberger W, Niederkorn K, Gell G, Kleinert R, Schneider G, Holzer P,…",0,0,,
GUIDE2015_FACT_285,References,fact,其他,1161/ STROKEAHA.,0,0,,
GUIDE2015_FACT_286,References,fact,其他,Individual patient data subgroup meta-analysis of surgery for spontaneous suprat…,0,0,,
GUIDE2015_FACT_287,References,fact,其他,2005;76:839–844.,0,0,,
GUIDE2015_FACT_288,References,fact,其他,Intracerebral hemorrhage: external validation and extension of a model for predi…,0,0,,
GUIDE2015_FACT_289,References,fact,其他,"ZuraskyJ,Ayaari VZazulaARhackelfrd,DirngeMEaly mortality following spontaneous i…",0,0,,
GUIDE2015_FACT_290,References,fact,其他,Withdrawal of support in intracerebral hemorrhage may lead to self-fulfilling pr…,0,0,,
GUIDE2015_FACT_291,References,fact,其他,Impact of a neuroscience intensive care unit on neurosurgical patient outcomes a…,0,0,,
GUIDE2015_FACT_292,References,fact,其他,"Hemphill JC 3rd, White DB.",0,0,,
GUIDE2015_FACT_293,References,fact,其他,doi: 10.,0,0,,
GUIDE2015_FACT_294,References,fact,其他,"TzourioCArima HHarrapSAndersonC,GodinWdwardM Neal B, Bousser MG, Chalmers J, Cam…",0,0,,
GUIDE2015_FACT_295,References,fact,其他,2005;64:28–35.,0,0,,
GUIDE2015_FACT_296,References,fact,其他,2002;359:2120 and Lancet.,0,0,,
GUIDE2015_FACT_297,References,fact,其他,"Chobanian AV, Bakris GL, Black HR, Cushman WC, Green LA, Izzo JL Jr, Jones DW, M…",0,0,,
GUIDE2015_FACT_298,References,fact,其他,Obstructive sleep apnea is frequent in patients with hypertensive intracerebral …,0,0,,
GUIDE2015_FACT_299,References,fact,其他,"Use of recreational drug 1,3 Dimethylamylamine (DMAA) [corrected] associated wit…",0,0,,
GUIDE2015_FACT_300,References,fact,其他,STR.,0,0,,
GUIDE2015_FACT_301,References,fact,其他,Predicting readmission stroke type among blacks and whites in California.,0,0,,
GUIDE2015_FACT_302,References,fact,其他,Restarting anticoagulation therapy after warfarin-associated intracerebral hemor…,0,0,,
GUIDE2015_FACT_303,References,fact,其他,"Ananthasubramaniam K, Beatie JN, Rosman HS, Jayam V, Borzak S.",0,0,,
GUIDE2015_FACT_304,References,fact,其他,"Connolly SJ, Pogue J, Hart RG, Hohnloser SH, Pfeffer M, Chrolavicius S, Yusuf S;…",0,0,,
GUIDE2015_FACT_305,References,fact,其他,"Granger CB, Alexander JH, McMurray J, Lopes RD, Hylek EM, Hanna M, Al-Khalidi HR…",0,0,,
GUIDE2015_FACT_306,References,fact,其他,"Thompson BB, Bejot Y, Caso V, Castillo J, Christensen H, Flaherty ML, Foerch C, …",0,0,,
GUIDE2015_FACT_307,References,fact,其他,"Goldstein LB, Amarenco P, Szarek M, Calahan A 3rd, Hennerici M, Sillesen H, Zivi…",0,0,,
GUIDE2015_FACT_308,References,fact,其他,Statin use following intracerebral hemorrhage: a decision analysis.,0,0,,
GUIDE2015_FACT_309,References,fact,其他,"Kelly PJ, Furie KL, Shafqat S, Rallis N, Chang Y, Stein J.",0,0,,
GUIDE2015_FACT_310,References,fact,其他,Stroke Unit Trialists’ Colaboration.,0,0,,
GUIDE2015_FACT_311,References,fact,ATACH-II,021.,0,0,,
GUIDE2015_FACT_312,References,fact,其他,2013;44:2942–2950.,0,0,,
